优先级,首期范围,原始ID,名称,分类,模块,实现状态,本地验证状态,完整契约通过,下一步动作,剩余差异,已测范围,接口文档
P2,deferred,native:switch_channel_get_uuid:src/include/switch_channel.h:264,switch_channel_get_uuid,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_get_variable_buf:src/include/switch_channel.h:344,switch_channel_get_variable_buf,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_get_variable_dup:src/include/switch_channel.h:325,switch_channel_get_variable_dup,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_get_variable_partner:src/include/switch_channel.h:290,switch_channel_get_variable_partner,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_get_variable_strdup:src/include/switch_channel.h:334,switch_channel_get_variable_strdup,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_get_variables:src/include/switch_channel.h:346,switch_channel_get_variables,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_get_variables_prefix:src/include/switch_channel.h:347,switch_channel_get_variables_prefix,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_global_init:src/include/switch_channel.h:717,switch_channel_global_init,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_global_uninit:src/include/switch_channel.h:718,switch_channel_global_uninit,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_handle_cause:src/include/switch_channel.h:716,switch_channel_handle_cause,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_has_dtmf:src/include/switch_channel.h:596,switch_channel_has_dtmf,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_init:src/include/switch_channel.h:171,switch_channel_init,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_invert_cid:src/include/switch_channel.h:383,switch_channel_invert_cid,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_logical_direction:src/include/switch_channel.h:686,switch_channel_logical_direction,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_mark_hold:src/include/switch_channel.h:700,switch_channel_mark_hold,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_name_state:src/include/switch_channel.h:634,switch_channel_name_state,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_pass_callee_id:src/include/switch_channel.h:348,switch_channel_pass_callee_id,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_pass_sdp:src/include/switch_channel.h:726,switch_channel_pass_sdp,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_acknowledge_call:src/include/switch_channel.h:479,switch_channel_perform_acknowledge_call,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_answer:src/include/switch_channel.h:454,switch_channel_perform_answer,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_audio_sync:src/include/switch_channel.h:666,switch_channel_perform_audio_sync,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_hangup:src/include/switch_channel.h:580,switch_channel_perform_hangup,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_mark_answered:src/include/switch_channel.h:456,switch_channel_perform_mark_answered,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_mark_pre_answered:src/include/switch_channel.h:498,switch_channel_perform_mark_pre_answered,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_mark_ring_ready_value:src/include/switch_channel.h:500,switch_channel_perform_mark_ring_ready_value,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_pre_answer:src/include/switch_channel.h:496,switch_channel_perform_pre_answer,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_presence:src/include/switch_channel.h:188,switch_channel_perform_presence,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_ring_ready_value:src/include/switch_channel.h:483,switch_channel_perform_ring_ready_value,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_set_callstate:src/include/switch_channel.h:694,switch_channel_perform_set_callstate,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_set_running_state:src/include/switch_channel.h:111,switch_channel_perform_set_running_state,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_perform_set_state:src/include/switch_channel.h:108,switch_channel_perform_set_state,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_process_device_hangup:src/include/switch_channel.h:707,switch_channel_process_device_hangup,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_process_export:src/include/switch_channel.h:309,switch_channel_process_export,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_queue_dtmf:src/include/switch_channel.h:608,switch_channel_queue_dtmf,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_queue_dtmf_string:src/include/switch_channel.h:609,switch_channel_queue_dtmf_string,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_release_device_record:src/include/switch_channel.h:722,switch_channel_release_device_record,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_restart:src/include/switch_channel.h:372,switch_channel_restart,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_app_flag_key:src/include/switch_channel.h:675,switch_channel_set_app_flag_key,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_bridge_time:src/include/switch_channel.h:683,switch_channel_set_bridge_time,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_caller_extension:src/include/switch_channel.h:381,switch_channel_set_caller_extension,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_caller_profile:src/include/switch_channel.h:202,switch_channel_set_caller_profile,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_cap_value:src/include/switch_channel.h:412,switch_channel_set_cap_value,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_device_id:src/include/switch_channel.h:719,switch_channel_set_device_id,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_direction:src/include/switch_channel.h:687,switch_channel_set_direction,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_flag_partner:src/include/switch_channel.h:425,switch_channel_set_flag_partner,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_flag_recursive:src/include/switch_channel.h:410,switch_channel_set_flag_recursive,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_flag_value:src/include/switch_channel.h:407,switch_channel_set_flag_value,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_hangup_time:src/include/switch_channel.h:684,switch_channel_set_hangup_time,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_hunt_caller_profile:src/include/switch_channel.h:220,switch_channel_set_hunt_caller_profile,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_log_tag:src/include/switch_channel.h:276,switch_channel_set_log_tag,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_name:src/include/switch_channel.h:570,switch_channel_set_name,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_originatee_caller_profile:src/include/switch_channel.h:234,switch_channel_set_originatee_caller_profile,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_origination_caller_profile:src/include/switch_channel.h:249,switch_channel_set_origination_caller_profile,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_originator_caller_profile:src/include/switch_channel.h:217,switch_channel_set_originator_caller_profile,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_presence_data_vals:src/include/switch_channel.h:179,switch_channel_set_presence_data_vals,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_private:src/include/switch_channel.h:553,switch_channel_set_private,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_private_flag:src/include/switch_channel.h:671,switch_channel_set_private_flag,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_profile_var:src/include/switch_channel.h:274,switch_channel_set_profile_var,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_scope_variables:src/include/switch_channel.h:316,switch_channel_set_scope_variables,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_state_flag:src/include/switch_channel.h:442,switch_channel_set_state_flag,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_timestamps:src/include/switch_channel.h:662,switch_channel_set_timestamps,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
P2,deferred,native:switch_channel_set_variable_name_printf:src/include/switch_channel.h:286,switch_channel_set_variable_name_printf,fs_native_function,core/public_headers,not_implemented,not_run,False,实现原版调用入口及业务副作用，再执行正向、错误、事件与回收对照,1865 为声明位置，包含重复声明；不是唯一导出符号数。；不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。,没有绑定此原始条目的当前本地运行证据,freeswitch-compatibility/04-sip-media-native.md
