id,name,module,category,status,relationship,local_status,green_eligible,rustswitch_interface,differences,runtime_reason,runtime_scope,source_path,source_line,document_path,status_snapshot_scope,current_release_gate
native:switch_core_directory_next_pair:src/include/switch_core.h:2352,switch_core_directory_next_pair,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2352,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_directory_open:src/include/switch_core.h:2326,switch_core_directory_open,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2326,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_directory_query:src/include/switch_core.h:2336,switch_core_directory_query,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2336,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_dump_variables:src/include/switch_core.h:990,switch_core_dump_variables,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,990,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_execute_chat_app:src/include/switch_loadable_module.h:204,switch_core_execute_chat_app,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_loadable_module.h,204,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_expire_registration:src/include/switch_core.h:2823,switch_core_expire_registration,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2823,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_close:src/include/switch_core.h:2068,switch_core_file_close,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2068,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_command:src/include/switch_core.h:2070,switch_core_file_command,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2070,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_get_string:src/include/switch_core.h:2044,switch_core_file_get_string,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2044,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_handle_dup:src/include/switch_core.h:2061,switch_core_file_handle_dup,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2061,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_has_video:src/include/switch_core.h:2073,switch_core_file_has_video,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2073,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_pre_close:src/include/switch_core.h:2051,switch_core_file_pre_close,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2051,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_read:src/include/switch_core.h:1997,switch_core_file_read,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1997,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_read_video:src/include/switch_core.h:2016,switch_core_file_read_video,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2016,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_seek:src/include/switch_core.h:2026,switch_core_file_seek,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2026,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_set_string:src/include/switch_core.h:2035,switch_core_file_set_string,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2035,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_truncate:src/include/switch_core.h:2072,switch_core_file_truncate,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2072,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_write:src/include/switch_core.h:2006,switch_core_file_write,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2006,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_file_write_video:src/include/switch_core.h:2015,switch_core_file_write_video,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2015,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_flags:src/include/switch_core.h:2397,switch_core_flags,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2397,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_gen_certs:src/include/switch_core.h:2899,switch_core_gen_certs,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2899,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_gen_encoded_silence:src/include/switch_core.h:2850,switch_core_gen_encoded_silence,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2850,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_console:src/include/switch_core.h:2476,switch_core_get_console,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2476,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_domain:src/include/switch_core.h:968,switch_core_get_domain,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,968,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_event_channel_key_separator:src/include/switch_core.h:2932,switch_core_get_event_channel_key_separator,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2932,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_hostname:src/include/switch_core.h:965,switch_core_get_hostname,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,965,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_rtp_port_range_end_port:src/include/switch_core.h:2837,switch_core_get_rtp_port_range_end_port,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2837,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_rtp_port_range_start_port:src/include/switch_core.h:2830,switch_core_get_rtp_port_range_start_port,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2830,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_secondary_recover_callback:src/include/switch_loadable_module.h:621,switch_core_get_secondary_recover_callback,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_loadable_module.h,621,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_stacksizes:src/include/switch_core.h:2849,switch_core_get_stacksizes,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,2849,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_state_handler:src/include/switch_core.h:629,switch_core_get_state_handler,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,629,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_switchname:src/include/switch_core.h:966,switch_core_get_switchname,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,966,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_uuid:src/include/switch_core.h:931,switch_core_get_uuid,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,931,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_variable:src/include/switch_core.h:962,switch_core_get_variable,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,962,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_variable_dup:src/include/switch_core.h:963,switch_core_get_variable_dup,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,963,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_variable_pdup:src/include/switch_core.h:964,switch_core_get_variable_pdup,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,964,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_get_variables:src/include/switch_core.h:977,switch_core_get_variables,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,977,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_has_video:src/include/switch_core_video.h:428,switch_core_has_video,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core_video.h,428,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_delete:src/include/switch_core.h:1543,switch_core_hash_delete,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1543,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_delete_locked:src/include/switch_core.h:1552,switch_core_hash_delete_locked,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1552,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_delete_multi:src/include/switch_core.h:1569,switch_core_hash_delete_multi,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1569,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_delete_wrlock:src/include/switch_core.h:1561,switch_core_hash_delete_wrlock,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1561,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_destroy:src/include/switch_core.h:1453,switch_core_hash_destroy,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1453,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_empty:src/include/switch_core.h:1612,switch_core_hash_empty,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1612,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_find:src/include/switch_core.h:1577,switch_core_hash_find,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1577,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_find_locked:src/include/switch_core.h:1587,switch_core_hash_find_locked,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1587,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_find_rdlock:src/include/switch_core.h:1596,switch_core_hash_find_rdlock,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1596,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_first:src/include/switch_apr.h:140,switch_core_hash_first,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_apr.h,140,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_first_iter:src/include/switch_core.h:1604,switch_core_hash_first_iter,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1604,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_init_case:src/include/switch_core.h:1443,switch_core_hash_init_case,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1443,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
native:switch_core_hash_insert_alloc_destructor:src/include/switch_core.h:1502,switch_core_hash_insert_alloc_destructor,core/public_headers,fs_native_function,not_implemented,no_compatible_entrypoint,not_run,False,无该 FreeSWITCH 原生符号兼容实现,"[""1865 为声明位置，包含重复声明；不是唯一导出符号数。"", ""不含全部宏生成钩子、extern 或 C++ 绑定；未执行动态符号/布局/旧模块装载对照。""]",未采集绑定当前源码的必需运行证据,没有绑定此原始条目的当前本地运行证据,src/include/switch_core.h,1502,freeswitch-compatibility/04-sip-media-native.md,historical_runtime_snapshot,blocked
